index	alt	CO	O	CO2	O2
716	165.19999999999632	26412710.7708	109448819.74640626	808070699.0490909	3694151.1252941177
717	165.29999999999632	26264848.101	109175746.48281252	799685057.7669697	3671796.7041176483
718	165.39999999999628	26116985.4312	108902673.21921876	791299416.4848485	3649442.282941177
719	165.49999999999628	25969122.7614	108629599.955625	782913775.2027272	3627087.861764706
720	165.59999999999627	25821260.0916	108356526.69203123	774528133.9206059	3604733.440588235
721	165.6999999999963	25673397.4218	108083453.4284375	766142492.6384847	3582379.019411765
722	165.79999999999623	25525534.751999997	107810380.16484375	757756851.3563638	3560024.5982352938
723	165.89999999999625	25377672.0822	107537306.90125	749371210.0742424	3537670.177058824
724	165.99999999999625	25229809.4124	107264233.63765626	740985568.7921213	3515315.755882353
725	166.0	25155878.0775	107127697.00585938	732599927.51	3492961.3347058827
726	166.09999999999624	25081946.7426	106991160.37406252	725904600.239	3470606.913529412
727	166.19999999999624	24934084.0728	106718087.11046876	719209272.9679999	3448252.492352941
728	166.29999999999623	24786221.403	106445013.846875	712513945.697	3425898.0711764707
729	166.39999999999625	24638358.7332	106171940.58328123	705818618.4260001	3403543.650000001
730	166.49999999999622	24490496.0634	105898867.3196875	699123291.155	3381189.2288235296
731	166.5999999999962	24342633.3936	105625794.05609377	692427963.884	3358834.8076470587
732	166.69999999999618	24194770.7238	105352720.7925	685732636.613	3336480.386470588
733	166.79999999999617	24046908.054	105079647.52890626	679037309.342	3314125.965294118
734	166.8999999999962	23899045.3842	104806574.26531252	672341982.071	3291771.5441176468
735	166.9999999999962	23751182.7144	104533501.00171876	665646654.8	3269417.122941177
736	167.0999999999962	23603320.0446	104260427.738125	658951327.529	3247062.701764706
737	167.19999999999618	23455457.3748	103987354.47453123	652256000.258	3224708.280588236
738	167.29999999999615	23307594.705	103714281.2109375	645560672.987	3202353.859411765
739	167.39999999999614	23159732.0352	103441207.94734377	638865345.716	3179999.4382352945
740	167.49999999999613	23011869.3654	103168134.68375	632170018.4449999	3157645.0170588237
741	167.59999999999616	22864006.6956	102895061.42015626	625474691.174	3135290.595882353
742	167.69999999999615	22716144.0258	102621988.1565625	618779363.903	3112936.1747058826
743	167.79999999999615	22568281.356	102348914.89296876	612084036.632	3090581.7535294117
744	167.89999999999614	22420418.6862	102075841.629375	605388709.3610001	3068227.3323529414
745	167.99999999999613	22272556.0164	101802768.36578123	598693382.09	3045872.911176471
746	168.08	22198624.681500006	101666231.73398438	595345718.4545	3023518.49
747	168.09999999999613	22124693.3466	101529695.1021875	591998054.819	3007597.0625
748	168.19999999999612	21976830.6768	101256621.83859377	585302727.548	2991675.635
749	168.29999999999612	21828968.007	100983548.575	578607400.277	2975754.2075
750	168.39999999999608	21681105.3372	100710475.31140624	571912073.006	2959832.7800000007
751	168.49999999999608	21533242.6674	100437402.0478125	565216745.735	2943911.3525
752	168.5999999999961	21385379.9976	100164328.78421876	558521418.464	2927989.9250000007
753	168.6999999999961	21237517.3278	99891255.520625	551826091.1930001	2912068.4975
754	168.7999999999961	21089654.658	99618182.25703125	545130763.9219999	2896147.0700000008
755	168.89999999999608	20941791.9882	99345108.9934375	538435436.651	2880225.6425
756	168.95	20867860.6533	99208572.36164065	531740109.38	2864304.215000001
757	168.99999999999608	20793929.3184	99072035.72984377	527322404.20939386	2848382.7875
758	169.0999999999961	20646066.6486	98798962.46625	522904699.0387879	2832461.360000001
759	169.1999999999961	20498203.9788	98525889.20265624	518486993.8681818	2816539.9325
760	169.29999999999606	20350341.309	98252815.9390625	514069288.69757575	2800618.505
761	169.39999999999608	20202478.6392	97979742.67546876	509651583.52696973	2784697.0775
762	169.49999999999602	20054615.9694	97706669.411875	505233878.35636365	2768775.65
763	169.59999999999604	19906753.2996	97433596.14828125	500816173.18575764	2752854.2225
764	169.69999999999604	19758890.6298	97160522.8846875	496398468.01515144	2736932.795
765	169.79	19611027.96	96887449.62109376	491980762.8445454	2721011.3675
766	169.79999999999603	19501442.09489796	96614376.3575	487563057.67393935	2705089.94
767	169.89999999999603	19391856.22979592	96341303.09390624	483145352.5033333	2689168.5125
768	169.99999999999602	19282270.36469388	96068229.8303125	478727647.33272725	2673247.085
769	170.09999999999604	19172684.49959184	95795156.56671876	474309942.1621212	2657325.6575
770	170.19999999999598	19063098.6344898	95522083.303125	469892236.9915152	2641404.23
771	170.299999999996	18953512.76938776	95249010.03953125	465474531.8209091	2625482.8025
772	170.399999999996	18843926.904285714	94975936.7759375	461056826.650303	2609561.375
773	170.499999999996	18734341.039183676	94702863.51234376	456639121.479697	2593639.9475
774	170.599999999996	18624755.174081635	94429790.24875	452221416.3090909	2577718.52
775	170.69999999999598	18515169.308979593	94156716.98515624	447803711.1384848	2561797.0925
776	170.79999999999598	18405583.44387755	93883643.7215625	443386005.9678788	2545875.665
777	170.89999999999597	18295997.57877551	93610570.45796876	438968300.7972727	2529954.2375
778	170.99999999999596	18186411.71367347	93337497.194375	434550595.62666667	2514032.81
779	171.099999999996	18076825.84857143	93064423.93078125	430132890.45606065	2498111.3825
780	171.19999999999598	17967239.98346939	92791350.6671875	425715185.2854545	2482189.955
781	171.29999999999598	17857654.118367348	92518277.40359376	421297480.1148485	2466268.5275
782	171.33	17802861.185816325	92245204.14	416879774.94424236	2450347.1
783	171.39999999999594	17748068.253265306	91950718.0026	412462069.77363634	2434425.6725
784	171.49999999999594	17638482.388163265	91656231.8652	408044364.6030303	2418504.245
785	171.5999999999959	17528896.523061223	91361745.7278	403626659.43242425	2402582.8175
786	171.6999999999959	17419310.657959186	91067259.5904	399208954.2618182	2386661.39
787	171.79999999999592	17309724.792857144	90772773.453	394791249.0912121	2370739.9625
788	171.8999999999959	17200138.927755106	90478287.3156	390373543.920606	2354818.535
789	171.94	17145345.995204084	90331044.2469	385955838.75	2338897.1075
790	171.9999999999959	17090553.06265306	90183801.1782	382542321.3945161	2322975.68
791	172.09999999999593	16980967.19755102	89889315.0408	379128804.03903234	2307054.2525
792	172.19999999999592	16871381.33244898	89594828.9034	375715286.6835484	2291132.825
793	172.29999999999592	16761795.46734694	89300342.766	372301769.3280645	2275211.3975
794	172.39999999999588	16652209.6022449	89005856.6286	368888251.9725807	2259289.97
795	172.49999999999588	16542623.737142855	88711370.4912	365474734.61709684	2243368.5424999995
796	172.59999999999587	16433037.872040818	88416884.3538	362061217.2616129	2227447.115
797	172.69999999999587	16323452.006938774	88122398.2164	358647699.90612906	2211525.6875
798	172.75	16268659.074387755	87975155.1477	356940941.2283871	2195604.26
799	172.7999999999959	16213866.141836734	87827912.079	355234182.5506452	2184043.31076923
800	172.89999999999588	16104280.276734695	87533425.9416	351820665.19516134	2172482.3615384614
801	172.99999999999585	15994694.411632653	87238939.8042	348407147.83967745	2160921.4123076918
802	173.09999999999584	15885108.546530612	86944453.66679999	344993630.4841936	2149360.463076923
803	173.19999999999584	15775522.681428572	86649967.52939999	341580113.1287097	2137799.513846154
804	173.29999999999583	15665936.81632653	86355481.392	338166595.77322584	2126238.564615384
805	173.39999999999586	15556350.951224493	86060995.2546	334753078.41774195	2114677.615384615
806	173.4999999999958	15446765.08612245	85766509.1172	331339561.06225806	2103116.666153846
807	173.59999999999582	15337179.221020408	85472022.9798	327926043.70677423	2091555.716923077
808	173.6999999999958	15227593.355918365	85177536.8424	324512526.35129035	2079994.7676923075
809	173.7999999999958	15118007.490816327	84883050.705	321099008.99580646	2068433.8184615385
810	173.8999999999958	15008421.625714287	84588564.5676	317685491.64032257	2056872.869230769
811	173.9999999999958	14898835.760612246	84294078.4302	314271974.28483874	2045311.92
812	174.09999999999582	14789249.895510204	83999592.2928	310858456.92935485	2033750.9707692303
813	174.19999999999575	14679664.030408164	83705106.1554	307444939.57387096	2022190.0215384613
814	174.29999999999578	14570078.165306125	83410620.01799999	304031422.2183871	2010629.072307692
815	174.39999999999577	14460492.300204085	83116133.88059999	300617904.86290324	1999068.1230769232
816	174.49999999999577	14350906.435102042	82821647.7432	297204387.50741935	1987507.173846153
817	174.53	14241320.57	82527161.6058	293790870.1519355	1975946.2246153844
818	174.59999999999576	14154647.272444446	82232675.4684	290377352.7964516	1964385.2753846154
819	174.69999999999575	14067973.97488889	81938189.331	286963835.44096774	1952824.326153846
820	174.79999999999578	13981300.677333334	81643703.1936	283550318.0854839	1941263.3769230768
821	174.89	13937964.028555555	81496460.1249	280136800.73	1929702.427692308
822	174.89999999999577	13894627.379777778	81349217.0562	277878222.02205884	1918141.4784615384
823	174.99999999999577	13807954.082222225	81054730.9188	275619643.31411767	1906580.529230769
824	175.09999999999573	13721280.784666667	80760244.7814	273361064.6061765	1895019.58
825	175.19999999999573	13634607.487111112	80465758.644	271102485.8982353	1883458.630769231
826	175.29999999999572	13547934.189555556	80171272.50659999	268843907.19029415	1871897.681538461
827	175.39999999999569	13461260.892	79876786.36919999	266585328.4823529	1860336.7323076918
828	175.49999999999568	13374587.594444444	79582300.23179999	264326749.77441177	1848775.7830769229
829	175.5999999999957	13287914.29688889	79287814.09439999	262068171.0664706	1837214.8338461537
830	175.6999999999957	13201240.999333333	78993327.95699999	259809592.35852945	1825653.8846153843
831	175.7999999999957	13114567.70177778	78698841.8196	257551013.65058824	1814092.9353846156
832	175.89999999999569	13027894.404222222	78404355.6822	255292434.94264707	1802531.986153846
833	175.99999999999568	12941221.106666667	78109869.5448	253033856.2347059	1790971.036923077
834	176.0999999999957	12854547.80911111	77815383.4074	250775277.52676472	1779410.0876923075
835	176.11	12811211.160333335	77520897.27	248516698.81882355	1767849.1384615384
836	176.1999999999957	12767874.511555554	77291253.52666666	246258120.11088237	1756288.1892307692
837	176.29999999999566	12681201.214000002	77061609.78333333	243999541.4029412	1744727.2399999998
838	176.39999999999566	12594527.916444445	76831966.03999999	241740962.695	1733166.2907692306
839	176.49999999999562	12507854.618888887	76602322.29666667	239482383.9870588	1721605.3415384612
840	176.59999999999562	12421181.321333336	76372678.55333333	237223805.27911764	1710044.3923076922
841	176.6999999999956	12334508.023777775	76143034.81	234965226.57117647	1698483.443076923
842	176.7999999999956	12247834.726222225	75913391.06666666	232706647.8632353	1686922.4938461538
843	176.8999999999956	12161161.428666664	75683747.32333332	230448069.1552941	1675361.5446153844
844	176.99999999999562	12074488.131111113	75454103.58	228189490.44735292	1663800.5953846152
845	177.09999999999562	11987814.833555555	75224459.83666666	225930911.73941177	1652239.6461538458
846	177.19999999999558	11901141.535999998	74994816.09333333	223672333.0314706	1640678.6969230766
847	177.29999999999558	11814468.238444446	74765172.35	221413754.32352945	1629117.7476923075
848	177.39999999999557	11727794.94088889	74535528.60666667	219155175.61558825	1617556.7984615385
849	177.49999999999557	11641121.643333333	74305884.86333333	216896596.90764707	1605995.849230769
850	177.52	11597784.994555555	74191062.99166667	215767307.5536765	1594434.9
851	177.5999999999956	11554448.345777778	74076241.12	214638018.19970587	1586039.1171153844
852	177.69999999999558	11467775.04822222	73846597.37666667	212379439.4917647	1577643.334230769
853	177.79999999999558	11381101.750666667	73616953.63333333	210120860.78382352	1569247.5513461537
854	177.89999999999557	11294428.45311111	73387309.89	207862282.07588235	1560851.7684615385
855	177.99999999999557	11207755.155555556	73157666.14666666	205603703.3679412	1552455.9855769232
856	178.09	11164418.506777778	73042844.275	203345124.66	1544060.2026923075
857	178.0999999999956	11121081.858	72928022.40333334	201878473.36552632	1535664.4198076925
858	178.19999999999558	11034408.560444444	72698378.66	200411822.07105264	1527268.6369230768
859	178.29999999999558	10947735.262888888	72468734.91666667	198945170.77657893	1518872.8540384613
860	178.39999999999554	10861061.965333333	72239091.17333333	197478519.48210528	1510477.0711538459
861	178.49999999999554	10774388.667777777	72009447.42999999	196011868.1876316	1502081.2882692306
862	178.59999999999553	10687715.370222222	71779803.68666667	194545216.8931579	1493685.5053846154
863	178.69999999999553	10601042.072666666	71550159.94333333	193078565.5986842	1485289.7225
864	178.79999999999555	10514368.77511111	71320516.2	191611914.30421048	1476893.9396153844
865	178.89999999999554	10427695.477555554	71090872.45666666	190145263.00973684	1468498.156730769
866	178.97	10341022.18	70861228.71333334	188678611.7152632	1460102.3738461537
867	178.9999999999955	10284399.3832	70631584.97	187211960.42078948	1451706.5909615385
868	179.0999999999955	10227776.5864	70401941.22666666	185745309.12631577	1443310.808076923
869	179.1999999999955	10171153.7896	70172297.48333333	184278657.8318421	1434915.0251923075
870	179.2999999999955	10114530.9928	69942653.74	182812006.5373684	1426519.2423076925
871	179.3999999999955	10057908.196	69713009.99666667	181345355.24289477	1418123.4594230768
872	179.49999999999545	10001285.3992	69483366.25333333	179878703.94842106	1409727.6765384614
873	179.59999999999545	9944662.6024	69253722.51	178412052.65394735	1401331.8936538459
874	179.69999999999547	9888039.8056	69024078.76666667	176945401.35947368	1392936.1107692306
875	179.79999999999546	9831417.0088	68794435.02333334	175478750.065	1384540.3278846154
876	179.89999999999546	9774794.212000001	68564791.28	174012098.77052632	1376144.545
877	179.99999999999542	9718171.4152	68335147.53666666	172545447.47605264	1367748.7621153845
878	180.09999999999542	9661548.6184	68105503.79333334	171078796.18157893	1359352.9792307692
879	180.1999999999954	9604925.8216	67875860.05	169612144.88710526	1350957.1963461535
880	180.29999999999544	9548303.0248	67646216.30666667	168145493.59263158	1342561.4134615385
881	180.39999999999543	9491680.228	67416572.56333333	166678842.2981579	1334165.630576923
882	180.49999999999542	9435057.4312	67186928.82000001	165212191.00368422	1325769.8476923076
883	180.59999999999542	9378434.6344	66957285.07666667	163745539.70921052	1317374.0648076923
884	180.6999999999954	9321811.8376	66727641.33333334	162278888.41473684	1308978.2819230768
885	180.79999999999544	9265189.0408	66497997.59	160812237.12026316	1300582.4990384616
886	180.89999999999543	9208566.244	66268353.84666667	159345585.82578948	1292186.716153846
887	180.99999999999542	9151943.4472	66038710.10333334	157878934.53131583	1283790.9332692306
888	181.09999999999542	9095320.6504	65809066.36	156412283.2368421	1275395.1503846152
889	181.19999999999538	9038697.8536	65579422.61666667	154945631.94236842	1266999.3675
890	181.29999999999538	8982075.0568	65349778.87333334	153478980.64789474	1258603.5846153845
891	181.33	8953763.6584	65120135.13	152012329.35342103	1250207.8017307692
892	181.39999999999537	8925452.26	64927394.76111111	150545678.05894738	1241812.0188461535
893	181.4999999999954	8868829.4632	64734654.39222223	149079026.76447368	1233416.2359615385
894	181.51	8840518.0648	64638284.20777778	147612375.47	1225020.453076923
895	181.5999999999954	8812206.6664	64541914.02333333	146519003.74054053	1216624.6701923076
896	181.69999999999538	8755583.8696	64349173.65444445	145425632.01108107	1208228.8873076923
897	181.79999999999532	8698961.0728	64156433.28555556	144332260.28162163	1199833.1044230768
898	181.89999999999532	8642338.276	63963692.91666667	143238888.55216217	1191437.3215384614
899	181.9999999999953	8585715.4792	63770952.54777778	142145516.82270268	1183041.538653846
900	182.0999999999953	8529092.6824	63578212.1788889	141052145.09324324	1174645.755769231
901	182.1999999999953	8472469.8856	63385471.81	139958773.36378378	1166249.9728846154
902	182.23	8444158.4872	63289101.62555556	139412087.49905404	1157854.19
903	182.29999999999526	8415847.0888	63192731.44111111	138865401.63432428	1151757.5113461537
904	182.39999999999526	8359224.2919999985	62999991.07222223	137772029.90486488	1145660.8326923077
905	182.4999999999953	8302601.4952	62807250.70333333	136678658.17540538	1139564.1540384614
906	182.5999999999953	8245978.6984	62614510.33444445	135585286.44594595	1133467.4753846154
907	182.6999999999953	8189355.901599999	62421769.96555556	134491914.71648648	1127370.796730769
908	182.79999999999532	8132733.1048	62229029.59666667	133398542.98702702	1121274.118076923
909	182.89999999999532	8076110.307999999	62036289.22777778	132305171.25756755	1115177.4394230768
910	182.99999999999528	8019487.5112	61843548.8588889	131211799.5281081	1109080.7607692308
911	183.09999999999528	7962864.7144	61650808.49	130118427.79864866	1102984.0821153843
912	183.19999999999527	7906241.9176	61458068.12111111	129025056.0691892	1096887.4034615385
913	183.29999999999526	7849619.1208	61265327.75222223	127931684.33972973	1090790.7248076922
914	183.39999999999526	7792996.324	61072587.38333333	126838312.61027026	1084694.0461538462
915	183.49999999999523	7736373.5272	60879847.01444445	125744940.8808108	1078597.3675
916	183.59999999999522	7679750.7304	60687106.64555556	124651569.15135136	1072500.6888461541
917	183.69999999999524	7623127.9336	60494366.27666667	123558197.4218919	1066404.0101923076
918	183.79999999999524	7566505.1368	60301625.90777778	122464825.69243243	1060307.3315384616
919	183.87	7509882.34	60108885.5388889	121371453.96297295	1054210.6528846154
920	183.89999999999523	7471819.392407407	59916145.17	120278082.2335135	1048113.9742307692
921	183.99999999999523	7433756.444814813	59723404.80111112	119184710.50405404	1042017.2955769232
922	184.0999999999952	7395693.497222222	59530664.43222223	118091338.7745946	1035920.6169230769
923	184.19999999999519	7357630.54962963	59337924.06333333	116997967.04513514	1029823.9382692308
924	184.29999999999518	7319567.602037038	59145183.69444445	115904595.31567568	1023727.2596153845
925	184.3999999999952	7281504.654444444	58952443.32555556	114811223.5862162	1017630.5809615385
926	184.4999999999952	7243441.706851851	58759702.95666667	113717851.85675676	1011533.9023076923
927	184.5999999999952	7205378.759259258	58566962.58777778	112624480.1272973	1005437.2236538463
928	184.69999999999519	7167315.8116666665	58374222.21888889	111531108.39783783	999340.545
929	184.79999999999518	7129252.864074074	58181481.85	110437736.66837838	993243.866346154
930	184.8999999999952	7091189.916481481	57988741.48111111	109344364.93891892	987147.1876923076
931	184.9999999999952	7053126.968888889	57796001.11222222	108250993.20945944	981050.5090384616
932	185.01	7034095.495092592	57699630.92777778	107157621.48	974953.8303846151
933	185.0999999999952	7015064.021296296	57603260.74333333	106363886.32945946	968857.1517307692
934	185.19999999999519	6977001.0737037035	57410520.37444445	105570151.17891891	962760.4730769229
935	185.29999999999515	6938938.126111112	57217780.00555556	104776416.02837838	956663.7944230769
936	185.39999999999515	6900875.178518519	57025039.63666667	103982680.87783784	950567.1157692308
937	185.49999999999517	6862812.230925926	56832299.26777778	103188945.7272973	944470.4371153845
938	185.59999999999516	6824749.283333332	56639558.89888889	102395210.57675676	938373.7584615385
939	185.69999999999516	6786686.33574074	56446818.53	101601475.4262162	932277.0798076923
940	185.79999999999512	6748623.388148148	56254078.16111112	100807740.27567568	926180.4011538463
941	185.89999999999512	6710560.440555557	56061337.79222222	100014005.12513514	920083.7225
942	185.99999999999508	6672497.492962963	55868597.42333333	99220269.9745946	913987.0438461541
943	186.09999999999508	6634434.54537037	55675857.05444445	98426534.82405406	907890.3651923076
944	186.19999999999507	6596371.597777777	55483116.68555556	97632799.67351352	901793.6865384616
945	186.29999999999507	6558308.650185185	55290376.31666667	96839064.52297296	895697.0078846153
946	186.3999999999951	6520245.702592593	55097635.94777778	96045329.37243244	889600.3292307694
947	186.49999999999508	6482182.755	54904895.57888889	95251594.22189191	883503.6505769229
948	186.53	6463151.281203704	54712155.21	94457859.07135136	877406.971923077
949	186.59999999999508	6444119.807407407	54559719.12952381	93664123.92081082	871310.2932692308
950	186.69999999999507	6406056.859814813	54407283.04904762	92870388.77027027	865213.6146153847
951	186.79999999999507	6367993.9122222215	54254846.96857143	92076653.61972971	859116.9359615385
952	186.89999999999503	6329930.96462963	54102410.88809524	91282918.46918921	853020.2573076923
953	186.99999999999505	6291868.017037038	53949974.80761905	90489183.31864864	846923.5786538463
954	187.0	6272836.543240741	53873756.76738095	90092315.74337836	840826.9
955	187.09999999999505	6253805.069444444	53797538.72714286	89695448.16810809	836312.7166666667
956	187.19999999999504	6215742.121851852	53645102.64666667	88901713.01756757	831798.5333333333
957	187.29999999999504	6177679.174259258	53492666.56619048	88107977.86702703	827284.35
958	187.39999999999503	6139616.2266666675	53340230.48571429	87314242.71648648	822770.1666666667
959	187.49999999999505	6101553.279074074	53187794.40523809	86520507.56594595	818255.9833333334
960	187.59999999999505	6063490.331481481	53035358.32476191	85726772.41540541	813741.8
961	187.69999999999501	6025427.383888889	52882922.24428572	84933037.26486486	809227.6166666667
962	187.799999999995	5987364.436296296	52730486.16380952	84139302.11432433	804713.4333333332
963	187.899999999995	5949301.4887037035	52578050.08333334	83345566.96378379	800199.25
964	187.999999999995	5911238.541111112	52425614.00285714	82551831.81324324	795685.0666666668
965	188.099999999995	5873175.593518518	52273177.92238096	81758096.66270271	791170.8833333334
966	188.19999999999501	5835112.645925926	52120741.84190476	80964361.51216216	786656.7000000002
967	188.29999999999495	5797049.698333332	51968305.76142857	80170626.36162162	782142.5166666667
968	188.39999999999498	5758986.75074074	51815869.68095238	79376891.21108109	777628.3333333335
969	188.49999999999497	5720923.803148148	51663433.60047619	78583156.06054054	773114.15
970	188.5	5701892.329351853	51587215.56023809	77789420.91	768599.9666666667
971	188.59999999999496	5682860.855555555	51510997.52	77228393.94289473	764085.7833333333
972	188.69999999999496	5644797.907962962	51358561.43952381	76667366.97578947	759571.6000000002
973	188.7999999999949	5606734.96037037	51206125.35904762	76106340.0086842	755057.4166666667
974	188.8999999999949	5568672.012777776	51053689.27857143	75545313.04157895	750543.2333333334
975	188.99999999999488	5530609.0651851855	50901253.19809524	74984286.07447368	746029.05
976	189.09999999999488	5492546.117592592	50748817.11761905	74423259.10736842	741514.8666666667
977	189.19	5454483.17	50596381.03714286	73862232.14026316	737000.6833333332
978	189.1999999999949	5427828.323571429	50443944.95666666	73301205.17315789	732486.5
979	189.2999999999949	5401173.477142856	50291508.87619048	72740178.20605263	727972.3166666668
980	189.3999999999949	5374518.630714286	50139072.79571428	72179151.23894736	723458.1333333334
981	189.49999999999488	5347863.784285714	49986636.7152381	71618124.27184209	718943.9500000002
982	189.59999999999488	5321208.937857144	49834200.63476189	71057097.30473684	714429.7666666667
983	189.6999999999949	5294554.091428571	49681764.55428571	70496070.33763158	709915.5833333335
984	189.7999999999949	5267899.245	49529328.47380953	69935043.37052631	705401.4
985	189.8999999999949	5241244.398571429	49376892.39333333	69374016.40342104	700887.2166666667
986	189.99999999999488	5214589.552142857	49224456.31285714	68812989.43631579	696373.0333333334
987	190.09999999999488	5187934.705714285	49072020.23238095	68251962.46921052	691858.8500000001
988	190.1999999999949	5161279.859285714	48919584.15190476	67690935.50210527	687344.6666666667
989	190.2999999999949	5134625.012857143	48767148.07142857	67129908.535	682830.4833333334
990	190.3999999999949	5107970.166428572	48614711.99095238	66568881.56789474	678316.3
991	190.49999999999488	5081315.32	48462275.91047618	66007854.60078947	673802.1166666667
992	190.58	5067987.896785715	48309839.83	65446827.6336842	669287.9333333332
993	190.59999999999485	5054660.473571429	48179363.09947369	64885800.66657895	664773.75
994	190.69999999999484	5028005.627142857	48048886.36894736	64324773.69947368	660259.5666666668
995	190.79999999999484	5001350.7807142865	47918409.63842105	63763746.73236842	655745.3833333334
996	190.89999999999486	4974695.934285713	47787932.90789474	63202719.76526316	651231.2000000001
997	190.99999999999486	4948041.087857143	47657456.17736842	62641692.79815789	646717.0166666667
998	191.09999999999482	4921386.241428572	47526979.4468421	62080665.83105263	642202.8333333335
999	191.19999999999482	4894731.395	47396502.71631579	61519638.86394736	637688.65
1000	191.2999999999948	4868076.548571428	47266025.98578947	60958611.89684211	633174.4666666668
1001	191.3999999999948	4841421.702142857	47135549.25526316	60397584.92973684	628660.2833333334
1002	191.4999999999948	4814766.855714287	47005072.52473685	59836557.96263158	624146.1000000001
1003	191.59999999999482	4788112.0092857145	46874595.79421052	59275530.99552632	619631.9166666667
1004	191.69999999999482	4761457.162857143	46744119.06368421	58714504.02842104	615117.7333333334
1005	191.76	4748129.7396428585	46678880.69842105	58433990.54486842	610603.55
1006	191.7999999999948	4734802.316428572	46613642.33315789	58153477.06131579	607325.4331372549
1007	191.8999999999948	4708147.47	46483165.60263158	57592450.09421052	604047.3162745099
1008	191.9999999999948	4681492.6235714285	46352688.87210526	57031423.12710526	600769.1994117647
1009	192.0	4668165.200357143	46287450.50684211	56470396.16	597491.0825490196
1010	192.09999999999482	4654837.777142857	46222212.14157894	56108530.32906666	594212.9656862746
1011	192.19999999999482	4628182.930714286	46091735.41105263	55746664.49813333	590934.8488235293
1012	192.29999999999472	4601528.084285715	45961258.68052632	55384798.6672	587656.7319607844
1013	192.39999999999475	4574873.2378571415	45830781.95	55022932.83626667	584378.6150980393
1014	192.49999999999474	4548218.391428571	45700305.21947368	54661067.00533333	581100.498235294
1015	192.59999999999474	4521563.545	45569828.48894737	54299201.1744	577822.3813725491
1016	192.69999999999473	4494908.698571429	45439351.75842105	53937335.34346666	574544.264509804
1017	192.79999999999472	4468253.852142856	45308875.02789474	53575469.51253333	571266.1476470588
1018	192.89999999999475	4441599.005714286	45178398.29736842	53213603.6816	567988.0307843138
1019	192.99999999999469	4414944.159285715	45047921.5668421	52851737.85066666	564709.9139215687
1020	193.0999999999947	4388289.312857144	44917444.83631579	52489872.01973333	561431.7970588235
1021	193.1999999999947	4361634.466428571	44786968.10578948	52128006.1888	558153.6801960785
1022	193.2999999999947	4334979.62	44656491.37526316	51766140.35786666	554875.5633333335
1023	193.3999999999947	4308324.773571429	44526014.64473684	51404274.52693333	551597.4464705883
1024	193.49999999999469	4281669.927142857	44395537.91421053	51042408.696	548319.3296078432
1025	193.5999999999947	4255015.080714285	44265061.18368421	50680542.86506666	545041.2127450979
1026	193.6999999999947	4228360.234285714	44134584.45315789	50318677.03413333	541763.095882353
1027	193.7999999999947	4201705.387857143	44004107.72263157	49956811.2032	538484.9790196079
1028	193.89999999999463	4175050.541428572	43873630.99210526	49594945.37226666	535206.8621568627
1029	193.99999999999463	4148395.695	43743154.26157895	49233079.54133333	531928.7452941177
1030	194.09999999999462	4121740.8485714286	43612677.53105264	48871213.7104	528650.6284313726
1031	194.19999999999462	4095086.002142857	43482200.80052631	48509347.87946666	525372.5115686276
1032	194.2999999999946	4068431.1557142856	43351724.07	48147482.04853333	522094.3947058824
1033	194.39999999999463	4041776.309285714	43221247.33947368	47785616.2176	518816.2778431373
1034	194.49999999999463	4015121.462857143	43090770.60894737	47423750.38666666	515538.1609803922
1035	194.59999999999462	3988466.6164285718	42960293.87842105	47061884.55573333	512260.0441176471
1036	194.68	3961811.77	42829817.14789473	46700018.7248	508981.927254902
1037	194.69999999999462	3942098.2478181818	42699340.41736842	46338152.89386666	505703.8103921569
1038	194.79999999999458	3922384.725636364	42568863.68684211	45976287.06293333	502425.6935294118
1039	194.89999999999458	3902671.2034545457	42438386.956315786	45614421.23199999	499147.5766666667
1040	194.99999999999457	3882957.681272728	42307910.22578947	45252555.40106666	495869.4598039216
1041	195.0999999999946	3863244.1590909087	42177433.49526316	44890689.57013333	492591.3429411765
1042	195.1999999999946	3843530.6369090914	42046956.76473684	44528823.7392	489313.2260784314
1043	195.29999999999455	3823817.1147272727	41916480.03421053	44166957.90826666	486035.10921568633
1044	195.39999999999455	3804103.5925454544	41786003.30368421	43805092.07733333	482756.9923529412
1045	195.49999999999454	3784390.070363636	41655526.57315789	43443226.2464	479478.8754901961
1046	195.59999999999454	3764676.5481818174	41525049.84263158	43081360.415466666	476200.758627451
1047	195.69999999999453	3744963.026	41394573.11210527	42719494.58453333	472922.64176470594
1048	195.79999999999455	3725249.503818182	41264096.38157895	42357628.7536	469644.5249019608
1049	195.89999999999455	3705535.9816363635	41133619.65105263	41995762.92266666	466366.4080392157
1050	195.99999999999454	3685822.459454545	41003142.92052631	41633897.09173333	463088.29117647064
1051	196.09999999999454	3666108.937272728	40872666.19	41272031.2608	459810.1743137256
1052	196.19999999999453	3646395.4150909088	40742189.45947368	40910165.42986666	456532.0574509804
1053	196.29999999999455	3626681.8929090914	40611712.72894737	40548299.59893333	453253.94058823533
1054	196.39999999999446	3606968.3707272727	40481235.99842105	40186433.768	449975.8237254903
1055	196.49999999999446	3587254.8485454544	40350759.26789474	39824567.93706666	446697.70686274505
1056	196.55	3577398.087454545	40285520.90263158	39643635.02159999	443419.59
1057	196.5999999999945	3567541.326363636	40220282.53736842	39462702.10613333	441038.9431372549
